dataset,baseline_type,alpha,repeat,planned_query_start,planned_query_end,actual_query_start,actual_query_end,query_lat_min,query_lat_max,query_lon_min,query_lon_max,baseline_temporal_window_seconds,baseline_lat_window,baseline_lon_window,scaled_temporal_window_seconds,scaled_lat_window,scaled_lon_window,temporal_window_hours,lat_window_size,lon_window_size,time_clamped,lat_clamped,lon_clamped,was_clamped,unclamped_query_start,unclamped_query_end,unclamped_query_lat_min,unclamped_query_lat_max,unclamped_query_lon_min,unclamped_query_lon_max,actual_temporal_scaling_factor,true_result_size,selectivity,query_center_lat,query_center_lon,query_center_ts,center_cell_count,tree_count_touched,bucket_ids,day_count_spanned,is_intra_tree,is_cross_tree,is_intra_day,is_cross_day,requested_max_alpha,actual_max_intra_tree_alpha,intra_tree_alpha16_crossed,selection_policy
yelp,cross_tree,16,3,2021-12-23 04:49:48+00,2021-12-24 12:49:48+00,2021-12-23 04:49:48+00,2021-12-24 12:49:48+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2021-12-23 04:49:48+00,2021-12-24 12:49:48+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,2,0.0000040000,39.87307400,-75.24324888,2021-12-23 20:49:48+00,52288,2,1054;1055,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,4,2015-10-15 23:28:52+00,2015-10-16 01:28:52+00,2015-10-15 23:28:52+00,2015-10-16 01:28:52+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2015-10-15 23:28:52+00,2015-10-16 01:28:52+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,2,0.0000040000,39.87307400,-75.24324888,2015-10-16 00:28:52+00,52288,2,537;538,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,4,2015-10-15 22:28:52+00,2015-10-16 02:28:52+00,2015-10-15 22:28:52+00,2015-10-16 02:28:52+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2015-10-15 22:28:52+00,2015-10-16 02:28:52+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,5,0.0000100000,39.87307400,-75.24324888,2015-10-16 00:28:52+00,52288,2,537;538,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,4,2015-10-15 20:28:52+00,2015-10-16 04:28:52+00,2015-10-15 20:28:52+00,2015-10-16 04:28:52+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2015-10-15 20:28:52+00,2015-10-16 04:28:52+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,7,0.0000140000,39.87307400,-75.24324888,2015-10-16 00:28:52+00,52288,2,537;538,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,4,2015-10-15 16:28:52+00,2015-10-16 08:28:52+00,2015-10-15 16:28:52+00,2015-10-16 08:28:52+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2015-10-15 16:28:52+00,2015-10-16 08:28:52+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,16,0.0000320000,39.87307400,-75.24324888,2015-10-16 00:28:52+00,52288,2,537;538,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,4,2015-10-15 08:28:52+00,2015-10-16 16:28:52+00,2015-10-15 08:28:52+00,2015-10-16 16:28:52+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2015-10-15 08:28:52+00,2015-10-16 16:28:52+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,35,0.0000700000,39.87307400,-75.24324888,2015-10-16 00:28:52+00,52288,2,537;538,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,5,2012-12-23 22:58:49+00,2012-12-24 00:58:49+00,2012-12-23 22:58:49+00,2012-12-24 00:58:49+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2012-12-23 22:58:49+00,2012-12-24 00:58:49+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2012-12-23 23:58:49+00,52288,2,214;215,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,5,2012-12-23 21:58:49+00,2012-12-24 01:58:49+00,2012-12-23 21:58:49+00,2012-12-24 01:58:49+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2012-12-23 21:58:49+00,2012-12-24 01:58:49+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,2,0.0000040000,39.87307400,-75.24324888,2012-12-23 23:58:49+00,52288,2,214;215,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,5,2012-12-23 19:58:49+00,2012-12-24 03:58:49+00,2012-12-23 19:58:49+00,2012-12-24 03:58:49+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2012-12-23 19:58:49+00,2012-12-24 03:58:49+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,8,0.0000160000,39.87307400,-75.24324888,2012-12-23 23:58:49+00,52288,2,214;215,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,5,2012-12-23 15:58:49+00,2012-12-24 07:58:49+00,2012-12-23 15:58:49+00,2012-12-24 07:58:49+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2012-12-23 15:58:49+00,2012-12-24 07:58:49+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,14,0.0000280000,39.87307400,-75.24324888,2012-12-23 23:58:49+00,52288,2,214;215,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,5,2012-12-23 07:58:49+00,2012-12-24 15:58:49+00,2012-12-23 07:58:49+00,2012-12-24 15:58:49+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2012-12-23 07:58:49+00,2012-12-24 15:58:49+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,33,0.0000660000,39.87307400,-75.24324888,2012-12-23 23:58:49+00,52288,2,214;215,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,6,2016-01-31 17:00:44+00,2016-01-31 19:00:44+00,2016-01-31 17:00:44+00,2016-01-31 19:00:44+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2016-01-31 17:00:44+00,2016-01-31 19:00:44+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2016-01-31 18:00:44+00,52288,2,569;570,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,6,2016-01-31 16:00:44+00,2016-01-31 20:00:44+00,2016-01-31 16:00:44+00,2016-01-31 20:00:44+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2016-01-31 16:00:44+00,2016-01-31 20:00:44+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,3,0.0000060000,39.87307400,-75.24324888,2016-01-31 18:00:44+00,52288,2,569;570,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,6,2016-01-31 14:00:44+00,2016-01-31 22:00:44+00,2016-01-31 14:00:44+00,2016-01-31 22:00:44+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2016-01-31 14:00:44+00,2016-01-31 22:00:44+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,6,0.0000120000,39.87307400,-75.24324888,2016-01-31 18:00:44+00,52288,2,569;570,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,6,2016-01-31 10:00:44+00,2016-02-01 02:00:44+00,2016-01-31 10:00:44+00,2016-02-01 02:00:44+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2016-01-31 10:00:44+00,2016-02-01 02:00:44+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,12,0.0000240000,39.87307400,-75.24324888,2016-01-31 18:00:44+00,52288,2,569;570,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,6,2016-01-31 02:00:44+00,2016-02-01 10:00:44+00,2016-01-31 02:00:44+00,2016-02-01 10:00:44+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2016-01-31 02:00:44+00,2016-02-01 10:00:44+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,17,0.0000340000,39.87307400,-75.24324888,2016-01-31 18:00:44+00,52288,2,569;570,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,7,2013-09-02 22:19:49+00,2013-09-03 00:19:49+00,2013-09-02 22:19:49+00,2013-09-03 00:19:49+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2013-09-02 22:19:49+00,2013-09-03 00:19:49+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,1,0.0000020000,39.87307400,-75.24324888,2013-09-02 23:19:49+00,52288,2,293;294,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,7,2013-09-02 21:19:49+00,2013-09-03 01:19:49+00,2013-09-02 21:19:49+00,2013-09-03 01:19:49+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2013-09-02 21:19:49+00,2013-09-03 01:19:49+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,5,0.0000100000,39.87307400,-75.24324888,2013-09-02 23:19:49+00,52288,2,293;294,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,7,2013-09-02 19:19:49+00,2013-09-03 03:19:49+00,2013-09-02 19:19:49+00,2013-09-03 03:19:49+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2013-09-02 19:19:49+00,2013-09-03 03:19:49+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,13,0.0000260000,39.87307400,-75.24324888,2013-09-02 23:19:49+00,52288,2,293;294,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,7,2013-09-02 15:19:49+00,2013-09-03 07:19:49+00,2013-09-02 15:19:49+00,2013-09-03 07:19:49+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2013-09-02 15:19:49+00,2013-09-03 07:19:49+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,15,0.0000300000,39.87307400,-75.24324888,2013-09-02 23:19:49+00,52288,2,293;294,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,7,2013-09-02 07:19:49+00,2013-09-03 15:19:49+00,2013-09-02 07:19:49+00,2013-09-03 15:19:49+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2013-09-02 07:19:49+00,2013-09-03 15:19:49+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,25,0.0000500000,39.87307400,-75.24324888,2013-09-02 23:19:49+00,52288,2,293;294,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,8,2018-03-25 18:30:15+00,2018-03-25 20:30:15+00,2018-03-25 18:30:15+00,2018-03-25 20:30:15+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2018-03-25 18:30:15+00,2018-03-25 20:30:15+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,4,0.0000080000,39.87307400,-75.24324888,2018-03-25 19:30:15+00,52288,2,792;793,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,8,2018-03-25 17:30:15+00,2018-03-25 21:30:15+00,2018-03-25 17:30:15+00,2018-03-25 21:30:15+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2018-03-25 17:30:15+00,2018-03-25 21:30:15+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,4,0.0000080000,39.87307400,-75.24324888,2018-03-25 19:30:15+00,52288,2,792;793,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,8,2018-03-25 15:30:15+00,2018-03-25 23:30:15+00,2018-03-25 15:30:15+00,2018-03-25 23:30:15+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2018-03-25 15:30:15+00,2018-03-25 23:30:15+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,6,0.0000120000,39.87307400,-75.24324888,2018-03-25 19:30:15+00,52288,2,792;793,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,8,2018-03-25 11:30:15+00,2018-03-26 03:30:15+00,2018-03-25 11:30:15+00,2018-03-26 03:30:15+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2018-03-25 11:30:15+00,2018-03-26 03:30:15+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,7,0.0000140000,39.87307400,-75.24324888,2018-03-25 19:30:15+00,52288,2,792;793,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,8,2018-03-25 03:30:15+00,2018-03-26 11:30:15+00,2018-03-25 03:30:15+00,2018-03-26 11:30:15+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2018-03-25 03:30:15+00,2018-03-26 11:30:15+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,16,0.0000320000,39.87307400,-75.24324888,2018-03-25 19:30:15+00,52288,2,792;793,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,9,2013-06-30 17:01:55+00,2013-06-30 19:01:55+00,2013-06-30 17:01:55+00,2013-06-30 19:01:55+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2013-06-30 17:01:55+00,2013-06-30 19:01:55+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,2,0.0000040000,39.87307400,-75.24324888,2013-06-30 18:01:55+00,52288,2,272;273,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,9,2013-06-30 16:01:55+00,2013-06-30 20:01:55+00,2013-06-30 16:01:55+00,2013-06-30 20:01:55+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2013-06-30 16:01:55+00,2013-06-30 20:01:55+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,6,0.0000120000,39.87307400,-75.24324888,2013-06-30 18:01:55+00,52288,2,272;273,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,9,2013-06-30 14:01:55+00,2013-06-30 22:01:55+00,2013-06-30 14:01:55+00,2013-06-30 22:01:55+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2013-06-30 14:01:55+00,2013-06-30 22:01:55+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,8,0.0000160000,39.87307400,-75.24324888,2013-06-30 18:01:55+00,52288,2,272;273,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,9,2013-06-30 10:01:55+00,2013-07-01 02:01:55+00,2013-06-30 10:01:55+00,2013-07-01 02:01:55+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2013-06-30 10:01:55+00,2013-07-01 02:01:55+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,16,0.0000320000,39.87307400,-75.24324888,2013-06-30 18:01:55+00,52288,2,272;273,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,9,2013-06-30 02:01:55+00,2013-07-01 10:01:55+00,2013-06-30 02:01:55+00,2013-07-01 10:01:55+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2013-06-30 02:01:55+00,2013-07-01 10:01:55+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,25,0.0000500000,39.87307400,-75.24324888,2013-06-30 18:01:55+00,52288,2,272;273,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,1,10,2012-01-05 21:50:47+00,2012-01-05 23:50:47+00,2012-01-05 21:50:47+00,2012-01-05 23:50:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,7200.000000,0.0089831117,0.0117048908,7200.000000,0.0089831117,0.0117048908,2.000000,0.0089831117,0.0117048908,0,0,0,0,2012-01-05 21:50:47+00,2012-01-05 23:50:47+00,39.86858244,39.87756556,-75.24910133,-75.23739643,1.000000,5,0.0000100000,39.87307400,-75.24324888,2012-01-05 22:50:47+00,52288,2,112;113,1,0,1,1,0,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,2,10,2012-01-05 20:50:47+00,2012-01-06 00:50:47+00,2012-01-05 20:50:47+00,2012-01-06 00:50:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,7200.000000,0.0089831117,0.0117048908,14400.000000,0.0179662235,0.0234097816,4.000000,0.0179662235,0.0234097816,0,0,0,0,2012-01-05 20:50:47+00,2012-01-06 00:50:47+00,39.86409089,39.88205711,-75.25495377,-75.23154399,2.000000,7,0.0000140000,39.87307400,-75.24324888,2012-01-05 22:50:47+00,52288,2,112;113,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,4,10,2012-01-05 18:50:47+00,2012-01-06 02:50:47+00,2012-01-05 18:50:47+00,2012-01-06 02:50:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,7200.000000,0.0089831117,0.0117048908,28800.000000,0.0359324470,0.0468195632,8.000000,0.0359324470,0.0468195632,0,0,0,0,2012-01-05 18:50:47+00,2012-01-06 02:50:47+00,39.85510778,39.89104022,-75.26665866,-75.21983910,4.000000,12,0.0000240000,39.87307400,-75.24324888,2012-01-05 22:50:47+00,52288,2,112;113,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,8,10,2012-01-05 14:50:47+00,2012-01-06 06:50:47+00,2012-01-05 14:50:47+00,2012-01-06 06:50:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,7200.000000,0.0089831117,0.0117048908,57600.000000,0.0718648940,0.0936391264,16.000000,0.0718648940,0.0936391264,0,0,0,0,2012-01-05 14:50:47+00,2012-01-06 06:50:47+00,39.83714155,39.90900645,-75.29006844,-75.19642932,8.000000,14,0.0000280000,39.87307400,-75.24324888,2012-01-05 22:50:47+00,52288,2,112;113,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
yelp,cross_tree,16,10,2012-01-05 06:50:47+00,2012-01-06 14:50:47+00,2012-01-05 06:50:47+00,2012-01-06 14:50:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,7200.000000,0.0089831117,0.0117048908,115200.000000,0.1437297880,0.1872782529,32.000000,0.1437297880,0.1872782529,0,0,0,0,2012-01-05 06:50:47+00,2012-01-06 14:50:47+00,39.80120911,39.94493889,-75.33688801,-75.14960975,16.000000,27,0.0000540000,39.87307400,-75.24324888,2012-01-05 22:50:47+00,52288,2,112;113,2,0,1,0,1,16,,0,adaptive bucket boundary; alpha=1 crosses at least two trees; 1km baseline spatial window
